0,-1.081,84.22,,,,,,,,,,,,,
0,0.24,84.22,,,,,,,,,,,,,
0,0.99,84.22,,,,,,,,,,,,,
0,4.225,84.22,,,,,,,,,,,,,
0,4.607,85.176,,,,,,,,,,,,,
0,5.597,85.787,,,,,,,,,,,,,
0,5.748,85.92,,,,,,,,,,,,,
0,6.75,86.797,,,,,,,,,,,,,
0,7.151,86.838,,,,,,,,,,,,,
0,8.027,86.618,,,,,,,,,,,,,
0,8.241,86.535,,,,,,,,,,,,,
0,9.202,86.457,,,,,,,,,,,,,
0,9.638,86.471,,,,,,,,,,,,,
0,10.153,86.495,,,,,,,,,,,,,
0,10.779,86.515,,,,,,,,,,,,,
0,11.136,86.512,,,,,,,,,,,,,
0,12.2,86.417,,,,,,,,,,,,,
0,12.454,86.395,,,,,,,,,,,,,
0,13.321,86.314,,,,,,,,,,,,,
0,13.372,86.314,,,,,,,,,,,,,
0,13.605,86.11,,,,,,,,,,,,,
0,14.494,85.372,,,,,,,,,,,,,
0,14.683,85.326,,,,,,,,,,,,,
0,15.162,85.334,,,,,,,,,,,,,
0,15.848,85.291,,,,,,,,,,,,,
0,16.08,85.308,,,,,,,,,,,,,
0,16.67,85.273,,,,,,,,,,,,,
0,17.047,85.255,,,,,,,,,,,,,
0,17.194,85.248,,,,,,,,,,,,,
0,18.078,85.232,,,,,,,,,,,,,
0,18.344,85.227,,,,,,,,,,,,,
0,19.48,85.253,,,,,,,,,,,,,
0,19.737,85.26,,,,,,,,,,,,,
0,20.848,85.211,,,,,,,,,,,,,
0,20.868,85.21,,,,,,,,,,,,,
0,20.871,85.21,,,,,,,,,,,,,
0,20.884,85.21,,,,,,,,,,,,,
0,21.933,85.248,,,,,,,,,,,,,
0,22.195,85.25,,,,,,,,,,,,,
0,23.213,85.25,,,,,,,,,,,,,
0,23.393,85.24,,,,,,,,,,,,,
0,24.33,85.219,,,,,,,,,,,,,
0,24.727,85.233,,,,,,,,,,,,,
0,25,85.229,,,,,,,,,,,,,
0.3,3,300,,,,87,,,,,0,,,0,0
0,-25,85.828,,,,,,,,,,,,,
0,-24.914,85.823,,,,,,,,,,,,,
0,-24.206,85.827,,,,,,,,,,,,,
0,-23.628,85.901,,,,,,,,,,,,,
0,-22.952,85.841,,,,,,,,,,,,,
0,-22.342,85.767,,,,,,,,,,,,,
0,-21.215,85.944,,,,,,,,,,,,,
0,-21.119,85.96,,,,,,,,,,,,,
0,-21.089,85.959,,,,,,,,,,,,,
0,-20.894,85.947,,,,,,,,,,,,,
0,-20.018,85.892,,,,,,,,,,,,,
0,-19.882,85.891,,,,,,,,,,,,,
0,-18.709,85.891,,,,,,,,,,,,,
0,-18.619,85.887,,,,,,,,,,,,,
0,-17.637,85.8,,,,,,,,,,,,,
0,-17.388,85.783,,,,,,,,,,,,,
0,-16.418,85.776,,,,,,,,,,,,,
0,-16.168,85.778,,,,,,,,,,,,,
0,-15.278,85.735,,,,,,,,,,,,,
0,-14.899,85.727,,,,,,,,,,,,,
0,-14.107,85.74,,,,,,,,,,,,,
0,-13.633,85.736,,,,,,,,,,,,,
0,-13.015,85.74,,,,,,,,,,,,,
0,-12.397,85.787,,,,,,,,,,,,,
0,-11.693,85.793,,,,,,,,,,,,,
0,-11.162,85.783,,,,,,,,,,,,,
0,-10.062,85.964,,,,,,,,,,,,,
0,-9.905,85.989,,,,,,,,,,,,,
0,-9.867,85.985,,,,,,,,,,,,,
0,-9.766,85.969,,,,,,,,,,,,,
0,-8.954,85.829,,,,,,,,,,,,,
0,-8.659,85.79,,,,,,,,,,,,,
0,-8.081,85.796,,,,,,,,,,,,,
0,-7.344,85.67,,,,,,,,,,,,,
0,-7.079,85.638,,,,,,,,,,,,,
0,-6.144,85.618,,,,,,,,,,,,,
0,-5.799,85.669,,,,,,,,,,,,,
0,-5.192,85.785,,,,,,,,,,,,,
0,-4.966,85.844,,,,,,,,,,,,,
0,-4.837,85.824,,,,,,,,,,,,,
0,-4.205,85.548,,,,,,,,,,,,,
0,-3.579,85.32,,,,,,,,,,,,,
0,-3.39,85.234,,,,,,,,,,,,,
0,-2.295,85.05,,,,,,,,,,,,,
0,-2.189,85.035,,,,,,,,,,,,,
0,-2.124,84.22,,,,,,,,,,,,,
0,-1.039,84.22,,,,,,,,,,,,,
0,2.364,84.22,,,,,,,,,,,,,
0,4.803,84.22,,,,,,,,,,,,,
0,4.915,84.522,,,,,,,,,,,,,
0,5.462,84.873,,,,,,,,,,,,,
0,6.121,85.489,,,,,,,,,,,,,
0,6.723,85.898,,,,,,,,,,,,,
0,7.421,86.442,,,,,,,,,,,,,
0,8.028,86.514,,,,,,,,,,,,,
0,8.55,86.37,,,,,,,,,,,,,
0,9.323,86.393,,,,,,,,,,,,,
0,9.669,86.419,,,,,,,,,,,,,
0,10.638,86.438,,,,,,,,,,,,,
0,10.949,86.425,,,,,,,,,,,,,
0,11.654,86.428,,,,,,,,,,,,,
0,11.807,86.428,,,,,,,,,,,,,
0,11.874,86.415,,,,,,,,,,,,,
0,12.199,86.399,,,,,,,,,,,,,
0,13.238,86.28,,,,,,,,,,,,,
0,13.755,86.317,,,,,,,,,,,,,
0,14.492,85.971,,,,,,,,,,,,,
0,15.74,85.148,,,,,,,,,,,,,
0,15.832,85.146,,,,,,,,,,,,,
0,16.606,85.227,,,,,,,,,,,,,
0,17.074,85.277,,,,,,,,,,,,,
0,17.103,85.278,,,,,,,,,,,,,
0,17.19,85.273,,,,,,,,,,,,,
0,18.09,85.2,,,,,,,,,,,,,
0,18.398,85.2,,,,,,,,,,,,,
0,19.388,85.216,,,,,,,,,,,,,
0,19.632,85.215,,,,,,,,,,,,,
0,19.783,85.218,,,,,,,,,,,,,
0,20.994,85.15,,,,,,,,,,,,,
0,21.351,85.146,,,,,,,,,,,,,
0,22.227,85.229,,,,,,,,,,,,,
0,22.318,85.226,,,,,,,,,,,,,
0,23.578,85.102,,,,,,,,,,,,,
0,23.841,85.107,,,,,,,,,,,,,
0,24.842,85.22,,,,,,,,,,,,,
0,24.881,85.219,,,,,,,,,,,,,
0,25,85.223,,,,,,,,,,,,,
0.4,4,400,,,,73,,,,,0,,,0,0
0,-25,86.281,,,,,,,,,,,,,
0,-24.751,86.266,,,,,,,,,,,,,
0,-23.97,86.275,,,,,,,,,,,,,
0,-23.205,86.313,,,,,,,,,,,,,
0,-22.639,86.326,,,,,,,,,,,,,
0,-21.682,86.291,,,,,,,,,,,,,
0,-21.309,86.282,,,,,,,,,,,,,
0,-20.148,86.307,,,,,,,,,,,,,
0,-19.976,86.309,,,,,,,,,,,,,
0,-18.779,86.328,,,,,,,,,,,,,
0,-18.648,86.329,,,,,,,,,,,,,
0,-18.626,86.329,,,,,,,,,,,,,
0,-17.393,86.224,,,,,,,,,,,,,
0,-17.159,86.223,,,,,,,,,,,,,
0,-16.134,86.294,,,,,,,,,,,,,
0,-15.678,86.304,,,,,,,,,,,,,
0,-14.894,86.397,,,,,,,,,,,,,
0,-14.225,86.411,,,,,,,,,,,,,
0,-13.642,86.309,,,,,,,,,,,,,
0,-12.736,86.223,,,,,,,,,,,,,
0,-12.382,86.244,,,,,,,,,,,,,
0,-11.279,86.284,,,,,,,,,,,,,
0,-11.146,86.277,,,,,,,,,,,,,
0,-10.418,86.262,,,,,,,,,,,,,
0,-9.848,86.254,,,,,,,,,,,,,
0,-9.758,86.249,,,,,,,,,,,,,
0,-8.447,86.181,,,,,,,,,,,,,
0,-8.143,86.111,,,,,,,,,,,,,
0,-7.047,85.732,,,,,,,,,,,,,
0,-6.518,85.62,,,,,,,,,,,,,
0,-5.652,85.511,,,,,,,,,,,,,
0,-4.9,85.239,,,,,,,,,,,,,
0,-4.25,84.866,,,,,,,,,,,,,
0,-3.252,84.394,,,,,,,,,,,,,
0,-2.972,84.22,,,,,,,,,,,,,
0,-2.321,84.22,,,,,,,,,,,,,
0,-1.761,84.22,,,,,,,,,,,,,
0,-0.054,84.22,,,,,,,,,,,,,
0,3.915,84.22,,,,,,,,,,,,,
0,3.98,85.379,,,,,,,,,,,,,
0,4.115,85.38,,,,,,,,,,,,,
0,4.719,85.638,,,,,,,,,,,,,
0,5.504,86.022,,,,,,,,,,,,,
0,5.914,86.113,,,,,,,,,,,,,
0,6.913,86.174,,,,,,,,,,,,,
0,7.123,86.166,,,,,,,,,,,,,
0,8.278,86.238,,,,,,,,,,,,,
0,8.309,86.24,,,,,,,,,,,,,
0,8.313,86.24,,,,,,,,,,,,,
0,9.656,86.189,,,,,,,,,,,,,
0,9.854,86.168,,,,,,,,,,,,,
0,10.999,86.048,,,,,,,,,,,,,
0,11.397,85.988,,,,,,,,,,,,,
0,12.357,85.445,,,,,,,,,,,,,
0,13.009,84.992,,,,,,,,,,,,,
0,13.609,84.848,,,,,,,,,,,,,
0,14.77,83.686,,,,,,,,,,,,,
0,15.152,83.386,,,,,,,,,,,,,
0,16.167,83.688,,,,,,,,,,,,,
0,16.465,83.742,,,,,,,,,,,,,
0,17.712,83.431,,,,,,,,,,,,,
0,17.822,83.408,,,,,,,,,,,,,
0,18.531,83.399,,,,,,,,,,,,,
0,19.128,83.389,,,,,,,,,,,,,
0,19.244,83.388,,,,,,,,,,,,,
0,20.44,83.37,,,,,,,,,,,,,
0,20.795,83.367,,,,,,,,,,,,,
0,21.738,83.372,,,,,,,,,,,,,
0,22.333,83.394,,,,,,,,,,,,,
0,23.026,83.41,,,,,,,,,,,,,
0,23.856,83.371,,,,,,,,,,,,,
0,24.32,83.362,,,,,,,,,,,,,
0,25,83.379,,,,,,,,,,,,,
0.5,5,500,,,,91,,,,,0,,,0,0
0,-25,85.768,,,,,,,,,,,,,
0,-24.735,85.765,,,,,,,,,,,,,
0,-24.406,85.768,,,,,,,,,,,,,
0,-24.327,85.77,,,,,,,,,,,,,
0,-24.173,85.772,,,,,,,,,,,,,
0,-23.447,85.761,,,,,,,,,,,,,
0,-23.088,85.768,,,,,,,,,,,,,
0,-22.107,85.801,,,,,,,,,,,,,
0,-21.755,85.807,,,,,,,,,,,,,
0,-21.061,85.755,,,,,,,,,,,,,
0,-20.425,85.757,,,,,,,,,,,,,
0,-19.849,85.76,,,,,,,,,,,,,
0,-19.113,85.779,,,,,,,,,,,,,
0,-18.59,85.79,,,,,,,,,,,,,
0,-17.833,85.733,,,,,,,,,,,,,
0,-17.666,85.736,,,,,,,,,,,,,
0,-16.518,85.761,,,,,,,,,,,,,
0,-16.227,85.754,,,,,,,,,,,,,
0,-15.772,85.761,,,,,,,,,,,,,
0,-15.416,85.767,,,,,,,,,,,,,
0,-15.194,85.762,,,,,,,,,,,,,
0,-14.066,85.774,,,,,,,,,,,,,
0,-13.882,85.775,,,,,,,,,,,,,
0,-12.97,85.754,,,,,,,,,,,,,
0,-12.6,85.76,,,,,,,,,,,,,
0,-11.714,85.746,,,,,,,,,,,,,
0,-11.324,85.74,,,,,,,,,,,,,
0,-10.182,85.74,,,,,,,,,,,,,
0,-10.055,85.742,,,,,,,,,,,,,
0,-9.821,85.742,,,,,,,,,,,,,
0,-8.832,85.753,,,,,,,,,,,,,
0,-8.511,85.755,,,,,,,,,,,,,
0,-7.632,85.734,,,,,,,,,,,,,
0,-7.504,85.731,,,,,,,,,,,,,
0,-6.409,85.748,,,,,,,,,,,,,
0,-6.223,85.754,,,,,,,,,,,,,
0,-5.165,85.735,,,,,,,,,,,,,
0,-5.045,85.728,,,,,,,,,,,,,
0,-3.934,85.582,,,,,,,,,,,,,
0,-3.906,85.567,,,,,,,,,,,,,
0,-2.751,84.576,,,,,,,,,,,,,
0,-2.467,84.333,,,,,,,,,,,,,
0,-1.816,84.301,,,,,,,,,,,,,
0,-1.486,84.282,,,,,,,,,,,,,
0,-1.376,84.287,,,,,,,,,,,,,
0,0.593,84.232,,,,,,,,,,,,,
0,0.912,84.225,,,,,,,,,,,,,
0,1.471,84.394,,,,,,,,,,,,,
0,2.141,85.291,,,,,,,,,,,,,
0,2.371,85.435,,,,,,,,,,,,,
0,2.773,85.626,,,,,,,,,,,,,
0,3.234,85.68,,,,,,,,,,,,,
0,3.493,85.663,,,,,,,,,,,,,
0,4.033,85.613,,,,,,,,,,,,,
0,4.733,85.515,,,,,,,,,,,,,
0,4.955,85.503,,,,,,,,,,,,,
0,6.118,85.496,,,,,,,,,,,,,
0,6.462,85.472,,,,,,,,,,,,,
0,7.173,85.472,,,,,,,,,,,,,
0,7.346,85.471,,,,,,,,,,,,,
0,7.43,85.47,,,,,,,,,,,,,
0,7.916,85.481,,,,,,,,,,,,,
0,8.808,85.491,,,,,,,,,,,,,
0,9.063,85.483,,,,,,,,,,,,,
0,10.154,85.471,,,,,,,,,,,,,
0,10.357,85.487,,,,,,,,,,,,,
0,10.699,85.486,,,,,,,,,,,,,
0,11.232,85.478,,,,,,,,,,,,,
0,11.542,85.487,,,,,,,,,,,,,
0,12.536,85.449,,,,,,,,,,,,,
0,12.897,85.439,,,,,,,,,,,,,
0,14.356,85.48,,,,,,,,,,,,,
0,14.36,85.48,,,,,,,,,,,,,
0,15.385,85.449,,,,,,,,,,,,,
0,15.68,85.463,,,,,,,,,,,,,
0,16.479,85.504,,,,,,,,,,,,,
0,17.109,85.502,,,,,,,,,,,,,
0,17.653,85.484,,,,,,,,,,,,,
0,18.431,85.458,,,,,,,,,,,,,
0,18.823,85.454,,,,,,,,,,,,,
0,19.842,85.499,,,,,,,,,,,,,
0,19.915,85.498,,,,,,,,,,,,,
0,21.187,85.55,,,,,,,,,,,,,
0,21.192,85.55,,,,,,,,,,,,,
0,21.206,85.549,,,,,,,,,,,,,
0,22.236,85.48,,,,,,,,,,,,,
0,22.637,85.473,,,,,,,,,,,,,
0,23.242,85.455,,,,,,,,,,,,,
0,23.936,85.501,,,,,,,,,,,,,
0,24.464,85.509,,,,,,,,,,,,,
0,25,85.503,,,,,,,,,,,,,
0.6,6,600,,,,86,,,,,0,,,0,0
0,-25,85.717,,,,,,,,,,,,,
0,-24.593,85.729,,,,,,,,,,,,,
0,-23.862,85.69,,,,,,,,,,,,,
0,-23.462,85.693,,,,,,,,,,,,,
0,-22.625,85.715,,,,,,,,,,,,,
0,-21.903,85.719,,,,,,,,,,,,,
0,-20.967,85.679,,,,,,,,,,,,,
0,-20.619,85.661,,,,,,,,,,,,,
0,-19.722,85.763,,,,,,,,,,,,,
0,-19.618,85.767,,,,,,,,,,,,,
0,-19.381,85.757,,,,,,,,,,,,,
0,-18.524,85.717,,,,,,,,,,,,,
0,-18.152,85.72,,,,,,,,,,,,,
0,-17.362,85.727,,,,,,,,,,,,,
0,-16.882,85.724,,,,,,,,,,,,,
0,-16.341,85.723,,,,,,,,,,,,,
0,-15.722,85.744,,,,,,,,,,,,,
0,-15.464,85.751,,,,,,,,,,,,,
0,-15.24,85.74,,,,,,,,,,,,,
0,-14.66,85.724,,,,,,,,,,,,,
0,-13.964,85.703,,,,,,,,,,,,,
0,-13.871,85.701,,,,,,,,,,,,,
0,-13.593,85.709,,,,,,,,,,,,,
0,-12.682,85.738,,,,,,,,,,,,,
0,-12.378,85.743,,,,,,,,,,,,,
0,-11.598,85.75,,,,,,,,,,,,,
0,-11.073,85.725,,,,,,,,,,,,,
0,-10.43,85.72,,,,,,,,,,,,,
0,-9.511,85.708,,,,,,,,,,,,,
0,-9.187,85.693,,,,,,,,,,,,,
0,-8.217,85.737,,,,,,,,,,,,,
0,-8.108,85.737,,,,,,,,,,,,,
0,-7.598,85.732,,,,,,,,,,,,,
0,-6.788,85.72,,,,,,,,,,,,,
0,-6.611,85.72,,,,,,,,,,,,,
0,-5.896,85.781,,,,,,,,,,,,,
0,-5.314,85.815,,,,,,,,,,,,,
0,-5.162,85.79,,,,,,,,,,,,,
0,-4.274,85.151,,,,,,,,,,,,,
0,-3.801,84.805,,,,,,,,,,,,,
0,-3.764,84.787,,,,,,,,,,,,,
0,-3.043,84.491,,,,,,,,,,,,,
0,-1.461,84.532,,,,,,,,,,,,,
0,1.565,84.936,,,,,,,,,,,,,
0,2.119,85.515,,,,,,,,,,,,,
0,3.005,85.889,,,,,,,,,,,,,
0,3.433,85.872,,,,,,,,,,,,,
0,4.367,85.887,,,,,,,,,,,,,
0,5.033,85.865,,,,,,,,,,,,,
0,5.494,85.878,,,,,,,,,,,,,
0,6.326,85.866,,,,,,,,,,,,,
0,6.498,85.859,,,,,,,,,,,,,
0,7.424,85.832,,,,,,,,,,,,,
0,7.84,85.821,,,,,,,,,,,,,
0,7.917,85.817,,,,,,,,,,,,,
0,8.91,85.79,,,,,,,,,,,,,
0,9.266,85.797,,,,,,,,,,,,,
0,10.082,85.785,,,,,,,,,,,,,
0,10.819,85.774,,,,,,,,,,,,,
0,11.31,85.777,,,,,,,,,,,,,
0,12.148,85.783,,,,,,,,,,,,,
0,12.476,85.784,,,,,,,,,,,,,
0,12.997,85.763,,,,,,,,,,,,,
0,13.417,85.755,,,,,,,,,,,,,
0,13.687,85.759,,,,,,,,,,,,,
0,14.561,85.78,,,,,,,,,,,,,
0,15.053,85.776,,,,,,,,,,,,,
0,15.596,85.774,,,,,,,,,,,,,
0,16.316,85.795,,,,,,,,,,,,,
0,16.479,85.8,,,,,,,,,,,,,
0,16.599,85.796,,,,,,,,,,,,,
0,17.572,85.784,,,,,,,,,,,,,
0,17.981,85.812,,,,,,,,,,,,,
0,18.572,85.824,,,,,,,,,,,,,
0,19.359,85.833,,,,,,,,,,,,,
0,19.494,85.829,,,,,,,,,,,,,
0,19.594,85.823,,,,,,,,,,,,,
0,20.54,85.777,,,,,,,,,,,,,
0,20.952,85.78,,,,,,,,,,,,,
0,21.776,85.78,,,,,,,,,,,,,
0,22.549,85.763,,,,,,,,,,,,,
0,22.945,85.762,,,,,,,,,,,,,
0,23.775,85.786,,,,,,,,,,,,,
